"Education","Gross Household Income","Skill","Age","Marrital Status","Country","Gender","WeightedAIS","Vote"
"16 or under","Level 1 0~19k","Level 2","Age46-65","Single","England","Male",0.437294981695286,0
"17-19","Level 1 0~19k","Level 5","Age46-65","Single","England","Female",0.401205221920185,1
"16 or under","Level 1 0~19k","Level 2","Age66-85","Married","England","Male",1.00495859074532,1
"16 or under","Level 2 20~39k","Level 1","Age46-65","Single","England","Female",0.592734733452448,1
"17-19","Level 3 40~59k","Level 6","Age46-65","Married","England","Female",-0.753904102822535,0
"17-19","Level 3 40~59k","Level 6","Age46-65","Married","England","Female",0.0749671604336226,1
"16 or under","Level 1 0~19k","Level 5","Age46-65","Single","England","Male",-0.380082289837771,0
"20 or above","Level 3 40~59k","Level 7","Age66-85","Married","England","Male",0.58889324948028,1
"20 or above","Level 2 20~39k","Level 5","Age46-65","Single","England","Male",0.385247237135008,1
"16 or under","Level 1 0~19k","Level 5","Age46-65","Single","England","Female",-0.0218882918943042,0
"17-19","Level 1 0~19k","Level 6","Age46-65","Single","England","Male",0.792900915954813,1
"17-19","Level 3 40~59k","Level 6","Age46-65","Married","England","Female",1.36398557668547,1
"16 or under","Level 1 0~19k","Level 1","Age46-65","Married","England","Female",0.491593754081516,1
"16 or under","Level 1 0~19k","Level 2","Age46-65","Married","England","Male",0,1
"16 or under","Level 1 0~19k","Level 3","Age46-65","Single","England","Male",0.284076630534039,1
"16 or under","Level 1 0~19k","Level 2","Age46-65","Single","England","Female",0.163864584529974,1
"16 or under","Level 3 40~59k","Level 1","Age46-65","Married","England","Female",0.201230231280618,1
"16 or under","Level 2 20~39k","Level 3","Age46-65","Married","England","Female",0.229334490161143,1
"17-19","Level 2 20~39k","Level 5","Age46-65","Married","Wales","Female",0,1
"20 or above","Level 4 60~99k","Level 5","Age19-35","Single","England","Male",1.23012757530621,1
"16 or under","Level 2 20~39k","Level 4","Age46-65","Married","Wales","Male",0.60121604793637,1
"17-19","Level 1 0~19k","Level 5","Age66-85","Single","Wales","Female",0,1
"17-19","Level 2 20~39k","Level 2","Age46-65","Married","England","Female",0.236546159762686,1
"20 or above","Level 2 20~39k","Level 6","AgeOver85","Single","England","Male",0.242533765694351,0
"20 or above","Level 4 60~99k","Level 4","Age46-65","Married","England","Male",-0.147259214625831,1
"20 or above","Level 5 100k or above","Level 6","Age66-85","Married","England","Male",0.0240730528212164,0
"16 or under","Level 2 20~39k","Level 4","Age46-65","Married","England","Male",0.653880391948218,1
"20 or above","Level 2 20~39k","Level 3","Age46-65","Married","England","Female",-0.218658747312756,0
"17-19","Level 2 20~39k","Level 6","Age46-65","Married","England","Female",1.25658227815507,1
"17-19","Level 1 0~19k","Level 6","Age66-85","Single","England","Female",0.253591231542057,1
"16 or under","Level 2 20~39k","Level 4","AgeOver85","Married","England","Male",-0.767935063061933,0
"16 or under","Level 4 60~99k","Level 6","Age36-45","Single","England","Male",-0.244717127695177,1
"16 or under","Level 1 0~19k","Level 3","Age66-85","Married","Scotland","Male",0.722396012922175,1
"16 or under","Level 1 0~19k","Level 2","Age66-85","Single","England","Female",2.30452085631062,1
"16 or under","Level 1 0~19k","Level 4","Age46-65","Married","England","Female",0,1
"16 or under","Level 2 20~39k","Level 7","Age46-65","Single","England","Male",0.356966525534629,1
"20 or above","Level 2 20~39k","Level 2","Age19-35","Married","Wales","Female",-1.47949096675535,0
"16 or under","Level 3 40~59k","Level 7","Age46-65","Single","England","Male",0.484468351369117,1
"16 or under","Level 1 0~19k","Level 2","Age46-65","Single","England","Female",0.410398186549523,1
"16 or under","Level 2 20~39k","Level 8","Age46-65","Married","Scotland","Male",0.450656094997126,1
"17-19","Level 1 0~19k","Level 4","Age36-45","Married","Wales","Female",0.0415506037111809,1
"16 or under","Level 2 20~39k","Level 5","Age36-45","Single","England","Male",0.409730152791689,1
"20 or above","Level 5 100k or above","Level 6","Age46-65","Married","England","Female",0.183554111374667,1
"20 or above","Level 3 40~59k","Level 7","Age46-65","Single","Wales","Male",-0.169485044392295,1
"16 or under","Level 3 40~59k","Level 2","Age46-65","Married","England","Male",-0.0631668298481026,0
"16 or under","Level 2 20~39k","Level 6","Age46-65","Married","England","Male",0.497747298831954,1
"20 or above","Level 5 100k or above","Level 2","Age46-65","Married","England","Female",0.0991595278571054,1
"20 or above","Level 4 60~99k","Level 7","Age46-65","Married","England","Male",-0.181310505894605,1
"17-19","Level 3 40~59k","Level 8","Age66-85","Married","England","Male",0,1
"20 or above","Level 4 60~99k","Level 8","Age36-45","Single","Scotland","Male",0.0433061942422891,1
"16 or under","Level 2 20~39k","Level 7","Age46-65","Single","England","Male",-0.328547164551641,0
"17-19","Level 3 40~59k","Level 7","Age46-65","Single","England","Male",0.351633998647446,0
"16 or under","Level 2 20~39k","Level 1","Age36-45","Single","England","Female",0.383005461946952,1
"20 or above","Level 1 0~19k","Level 2","AgeOver85","Single","England","Female",0.171876135727811,0
"17-19","Level 1 0~19k","Level 5","AgeOver85","Single","England","Female",1.35161072180634,0
"20 or above","Level 2 20~39k","Level 8","Age36-45","Married","England","Male",-0.312447783002443,0
"20 or above","Level 2 20~39k","Level 6","Age36-45","Married","Scotland","Female",0.233775992350258,0
"20 or above","Level 1 0~19k","Level 2","Age36-45","Single","Scotland","Male",0.0707825387640559,0
"20 or above","Level 2 20~39k","Level 7","Age66-85","Single","England","Female",-0.0541262666125404,0
"16 or under","Level 1 0~19k","Level 6","Age66-85","Single","Wales","Female",0.478604609776359,1
"20 or above","Level 2 20~39k","Level 5","AgeOver85","Single","Scotland","Male",0.284989304591477,1
"20 or above","Level 1 0~19k","Level 6","Age46-65","Single","England","Male",-1.60195028340903,0
"17-19","Level 3 40~59k","Level 5","Age46-65","Single","England","Female",4.80544551579838,1
"20 or above","Level 3 40~59k","Level 3","Age46-65","Married","England","Male",0.60996666686311,1
"20 or above","Level 3 40~59k","Level 6","Age36-45","Married","Wales","Male",-0.58097964843088,0
"20 or above","Level 2 20~39k","Level 4","Age46-65","Single","England","Female",0.7305889925954,1
"17-19","Level 2 20~39k","Level 7","Age46-65","Married","England","Male",0.192612000385224,0
"20 or above","Level 2 20~39k","Level 4","Age46-65","Single","Scotland","Male",-0.20881891958801,0
"20 or above","Level 4 60~99k","Level 5","AgeOver85","Single","England","Female",0,0
"17-19","Level 3 40~59k","Level 1","Age36-45","Single","England","Male",0.400070015551125,1
"16 or under","Level 2 20~39k","Level 6","Age66-85","Married","England","Female",0.248294126216233,1
"16 or under","Level 1 0~19k","Level 2","Age46-65","Single","England","Male",1.02373494295819,1
"20 or above","Level 2 20~39k","Level 8","Age46-65","Married","England","Male",-0.359971005152582,0
"20 or above","Level 4 60~99k","Level 5","AgeOver85","Single","Scotland","Male",-0.451604904192093,0
"17-19","Level 2 20~39k","Level 5","Age66-85","Married","England","Female",-0.602930371575552,0
"20 or above","Level 1 0~19k","Level 6","Age46-65","Single","England","Male",-0.122873458333086,1
"16 or under","Level 2 20~39k","Level 3","Age46-65","Married","Scotland","Male",0,1
"20 or above","Level 4 60~99k","Level 6","Age36-45","Married","England","Female",0.1175927780587,0
"16 or under","Level 2 20~39k","Level 5","Age46-65","Married","England","Male",0.852229892880462,1
"16 or under","Level 2 20~39k","Level 7","Age46-65","Married","England","Male",1.81709813298188,1
"20 or above","Level 4 60~99k","Level 5","AgeOver85","Married","Wales","Male",0,0
"20 or above","Level 1 0~19k","Level 6","Age46-65","Single","Wales","Female",-0.0415551715287347,0
"16 or under","Level 2 20~39k","Level 2","Age46-65","Married","Scotland","Male",1.01940808424413,1
"17-19","Level 4 60~99k","Level 6","Age46-65","Married","Scotland","Male",0.377879187315232,1
"17-19","Level 1 0~19k","Level 5","Age46-65","Single","England","Male",-0.56349951162515,1
"20 or above","Level 4 60~99k","Level 6","Age66-85","Married","England","Male",0.0832719856751516,0
"16 or under","Level 3 40~59k","Level 5","Age46-65","Married","England","Female",-0.0437085444007359,0
"20 or above","Level 2 20~39k","Level 3","Age36-45","Married","Wales","Male",0.347644091582434,0
"17-19","Level 4 60~99k","Level 8","Age46-65","Married","Scotland","Male",-0.599298638224525,0
"20 or above","Level 2 20~39k","Level 8","Age46-65","Married","Scotland","Male",0.275813034919314,1
"16 or under","Level 3 40~59k","Level 6","Age46-65","Married","England","Female",0.90838017283343,1
"16 or under","Level 1 0~19k","Level 2","Age66-85","Married","England","Female",-0.0879743992524524,1
"16 or under","Level 2 20~39k","Level 3","Age46-65","Single","England","Female",0.276261873853838,1
"16 or under","Level 2 20~39k","Level 5","Age46-65","Married","Scotland","Male",0.599332196353823,0
"17-19","Level 2 20~39k","Level 4","Age46-65","Single","England","Female",-0.778840659924812,0
"16 or under","Level 1 0~19k","Level 6","Age36-45","Married","England","Female",-0.787169365506394,0
"16 or under","Level 2 20~39k","Level 3","Age66-85","Single","England","Male",0.222159589508239,1
"16 or under","Level 3 40~59k","Level 3","Age46-65","Single","England","Male",0.46818387137463,0
"16 or under","Level 1 0~19k","Level 2","Age66-85","Single","England","Female",1.15303661160306,1
"20 or above","Level 3 40~59k","Level 6","Age36-45","Married","England","Female",-0.322696300959332,0
"16 or under","Level 2 20~39k","Level 2","Age46-65","Married","Scotland","Male",-0.204525177047161,0
"17-19","Level 4 60~99k","Level 7","Age46-65","Married","England","Female",-0.24886714889101,0
"17-19","Level 1 0~19k","Level 5","AgeOver85","Single","England","Female",0.274101882228868,1
"16 or under","Level 4 60~99k","Level 5","Age66-85","Married","England","Female",0.386864589430521,1
"17-19","Level 2 20~39k","Level 5","Age46-65","Married","England","Female",-0.164804794141517,0
"20 or above","Level 1 0~19k","Level 2","Age19-35","Single","Scotland","Female",-0.860564000107571,0
"16 or under","Level 3 40~59k","Level 2","Age46-65","Married","England","Male",0.930812716741357,1
"17-19","Level 2 20~39k","Level 6","Age66-85","Married","Wales","Female",0.0566934815541865,1
"20 or above","Level 2 20~39k","Level 5","AgeOver85","Married","England","Female",-0.634288212426138,0
"16 or under","Level 2 20~39k","Level 4","Age46-65","Married","England","Male",0.453087008905108,1
"20 or above","Level 4 60~99k","Level 7","Age36-45","Married","England","Male",-0.530288822586414,0
"20 or above","Level 1 0~19k","Level 1","Age19-35","Single","Wales","Male",0.371775206402467,1
"17-19","Level 3 40~59k","Level 3","Age46-65","Married","England","Male",1.0272217160976,0
"16 or under","Level 1 0~19k","Level 4","Age66-85","Married","England","Male",0.307715130985294,1
"20 or above","Level 2 20~39k","Level 6","AgeOver85","Single","England","Male",-0.183302138076939,0
"17-19","Level 3 40~59k","Level 5","Age66-85","Married","England","Female",-0.502240939299106,0
"20 or above","Level 2 20~39k","Level 6","AgeOver85","Single","England","Female",-0.186821827658493,0
"16 or under","Level 2 20~39k","Level 5","Age66-85","Married","England","Female",0.215991555964038,0
"20 or above","Level 4 60~99k","Level 6","Age36-45","Married","England","Male",-0.498935650245167,0
"17-19","Level 1 0~19k","Level 3","Age66-85","Married","England","Male",0.261030978600665,1
"16 or under","Level 1 0~19k","Level 2","AgeOver85","Single","England","Female",2.76149351146627,1
"20 or above","Level 1 0~19k","Level 6","Age36-45","Single","England","Male",0.4580261,1
"16 or under","Level 4 60~99k","Level 5","Age46-65","Married","England","Female",0,0
"17-19","Level 3 40~59k","Level 7","Age46-65","Married","England","Male",-0.194833475654243,0
"20 or above","Level 2 20~39k","Level 7","AgeOver85","Single","England","Female",-0.139867155679921,0
"16 or under","Level 2 20~39k","Level 5","Age36-45","Married","Scotland","Female",0.198489407030413,1
"16 or under","Level 1 0~19k","Level 1","Age46-65","Married","England","Female",0.160482088671785,1
"16 or under","Level 2 20~39k","Level 6","Age46-65","Married","Wales","Male",0.101954015239244,1
"20 or above","Level 2 20~39k","Level 6","Age46-65","Married","England","Male",1.17257902882363,1
"16 or under","Level 2 20~39k","Level 8","Age66-85","Single","England","Male",0.25295588285889,1
"20 or above","Level 1 0~19k","Level 3","Age66-85","Married","England","Female",0,1
"20 or above","Level 2 20~39k","Level 6","Age66-85","Married","England","Male",0,0
"20 or above","Level 2 20~39k","Level 7","Age66-85","Married","England","Male",-0.955383412543872,0
"16 or under","Level 2 20~39k","Level 6","Age66-85","Married","England","Male",-0.121531666545135,1
"16 or under","Level 1 0~19k","Level 7","Age46-65","Single","Wales","Male",-0.163865139049943,0
"20 or above","Level 2 20~39k","Level 5","AgeOver85","Single","England","Male",-0.372494810678317,0
"16 or under","Level 2 20~39k","Level 7","Age66-85","Married","Wales","Male",0.0412046944774082,0
"16 or under","Level 1 0~19k","Level 6","Age46-65","Married","Scotland","Male",-0.185153010040697,0
"16 or under","Level 4 60~99k","Level 6","Age36-45","Married","England","Male",0.779679345688486,0
"17-19","Level 2 20~39k","Level 3","Age46-65","Married","Wales","Male",0,0
"20 or above","Level 4 60~99k","Level 6","AgeOver85","Single","England","Female",-0.440470054808541,0
"17-19","Level 1 0~19k","Level 5","Age46-65","Single","Scotland","Female",1.07345541417867,1
"17-19","Level 4 60~99k","Level 6","Age46-65","Married","England","Female",-0.852159463454679,0
"17-19","Level 3 40~59k","Level 7","Age46-65","Married","Scotland","Male",0,0
"17-19","Level 2 20~39k","Level 2","Age46-65","Married","England","Female",0.180107764895572,1
"20 or above","Level 4 60~99k","Level 7","Age36-45","Married","England","Male",-0.181650961370458,1
"17-19","Level 2 20~39k","Level 5","Age66-85","Married","England","Female",0.40986016326302,0
"17-19","Level 4 60~99k","Level 5","Age46-65","Married","England","Female",0.562274801187795,1
"17-19","Level 3 40~59k","Level 7","Age46-65","Married","England","Female",0.273850310459458,1
"16 or under","Level 3 40~59k","Level 8","Age46-65","Married","England","Male",0.153369684467415,1
"16 or under","Level 1 0~19k","Level 1","Age36-45","Married","England","Male",0,0
"20 or above","Level 2 20~39k","Level 6","Age46-65","Married","England","Female",0.0220684386806303,0
"20 or above","Level 2 20~39k","Level 6","Age46-65","Single","England","Male",-1.30411383626818,0
"16 or under","Level 3 40~59k","Level 2","AgeOver85","Single","England","Female",0,1
